county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Benton,41 Little Flock City Hall,Circuit Judge,"19-West, Division 3",,Tom E. Smith,151,10,3,32,106,0
Benton,42 Grace Lutheran Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,141,18,1,28,94,0
Benton,43 Rogers 1st Church of the Nazarene,Circuit Judge,"19-West, Division 3",,Tom E. Smith,378,5,3,123,247,0
Benton,44 Holy Trinity Lutheran Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,60,1,0,20,39,0
Benton,45 Bland Chapel (Rocky Branch),Circuit Judge,"19-West, Division 3",,Tom E. Smith,108,26,0,43,39,0
Benton,46 Colonial Baptist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,65,1,2,17,45,0
Benton,47 Charity Baptist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,311,0,2,73,236,0
Benton,48 Bethel Heights City Hall,Circuit Judge,"19-West, Division 3",,Tom E. Smith,220,5,3,25,187,0
Benton,49 Lowell First Baptist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,187,48,2,22,115,0
Benton,50 Faith Christian Fellowship Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,89,15,2,21,51,0
Benton,51 War Eagle Mill,Circuit Judge,"19-West, Division 3",,Tom E. Smith,80,12,1,14,53,0
Benton,52 First United Pentecostal Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,110,18,1,30,61,0
Benton,53 Rogers 1st United Methodist Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,203,5,3,94,101,0
Benton,54 1st Christian of Rogers,Circuit Judge,"19-West, Division 3",,Tom E. Smith,101,0,1,32,68,0
Benton,55 Southside Church of Christ,Circuit Judge,"19-West, Division 3",,Tom E. Smith,151,9,3,46,93,0
Benton,56 Rogers Christian Church,Circuit Judge,"19-West, Division 3",,Tom E. Smith,215,36,2,66,110,1
Benton,57 Hickory Creek Fire Station,Circuit Judge,"19-West, Division 3",,Tom E. Smith,79,18,2,6,53,0
Benton,01 Gravette Civic Center,Circuit Judge,"19-West, Division 3",,Jon Comstock,153,21,4,15,113,0
Benton,02 Sulphur Springs Community Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,35,15,0,2,18,0
Benton,03 Monte Ne Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,227,45,2,65,115,0
Benton,04 Decatur Municipal Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,70,21,0,9,40,0
Benton,05 Prairie Creek Community Center,Circuit Judge,"19-West, Division 3",,Jon Comstock,432,28,2,182,220,0
Benton,06 Gentry Methodist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,115,1,1,13,100,0
Benton,07 Total Life Community Center,Circuit Judge,"19-West, Division 3",,Jon Comstock,63,3,1,18,41,0
Benton,08 1st Christian - Siloam,Circuit Judge,"19-West, Division 3",,Jon Comstock,104,0,2,26,76,0
Benton,09 Siloam Springs Community Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,173,28,2,59,84,0
Benton,10 Heritage Missionary Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,113,45,2,29,37,0
Benton,11 St. Marys Catholic Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,244,25,1,91,127,0
Benton,12 Avoca Town Hall,Circuit Judge,"19-West, Division 3",,Jon Comstock,149,19,3,23,104,0
Benton,13 Lost Bridge Village Community Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,91,9,2,14,66,0
Benton,14 Garfield 1st Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,163,23,3,19,118,0
Benton,15 Springtown Church of Christ,Circuit Judge,"19-West, Division 3",,Jon Comstock,38,8,0,3,27,0
Benton,16 Robinson Community Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,18,1,0,4,13,0
Benton,17 Logan Community Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,17,1,0,2,14,0
Benton,18 Cave Springs Community Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,289,1,2,51,235,0
Benton,19 Highfill Town Hall,Circuit Judge,"19-West, Division 3",,Jon Comstock,42,0,0,2,40,0
Benton,20 Vaughn Presbyterian Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,120,13,0,22,85,0
Benton,21 St. Bernards Catholic Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,162,3,1,41,117,0
Benton,22 New Life Christian Center,Circuit Judge,"19-West, Division 3",,Jon Comstock,408,7,4,86,311,0
Benton,23 Hiwasse Fire Station,Circuit Judge,"19-West, Division 3",,Jon Comstock,63,2,0,7,54,0
Benton,24 Highlands Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,429,67,2,87,273,0
Benton,25 Presbyterian Church of Bella Vista,Circuit Judge,"19-West, Division 3",,Jon Comstock,388,8,2,100,278,0
Benton,26 Bella Vista 1st United Methodist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,359,12,4,116,226,1
Benton,27 Bella Vista Christian Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,416,12,7,147,250,0
Benton,28 Bella Vista Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,277,24,6,75,172,0
Benton,29 St. Theodores Episcopal Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,301,27,1,74,199,0
Benton,30 VFW Post 9063,Circuit Judge,"19-West, Division 3",,Jon Comstock,384,23,3,129,229,0
Benton,31 Bella Vista Church of Christ,Circuit Judge,"19-West, Division 3",,Jon Comstock,119,5,3,36,75,0
Benton,32 Bentonville 1st Presbyterian Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,513,34,3,199,276,1
Benton,33 Pea Ridge Emergency Services Building,Circuit Judge,"19-West, Division 3",,Jon Comstock,309,33,0,54,222,0
Benton,34 BentonvilleChurch of Christ,Circuit Judge,"19-West, Division 3",,Jon Comstock,633,3,13,247,370,0
Benton,35 Cornorstone Assembly of God,Circuit Judge,"19-West, Division 3",,Jon Comstock,109,5,0,28,76,0
Benton,36 1st Assembly of God Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,388,4,1,141,242,0
Benton,37 Bentonville First Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,215,7,1,74,133,0
Benton,38 Hope Church of Northwest Arkansas,Circuit Judge,"19-West, Division 3",,Jon Comstock,246,14,6,106,120,0
Benton,39 Oakley Chapel United Methodist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,122,0,3,36,83,0
Benton,40 Central United Methodist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,266,8,5,78,175,0
Benton,41 Little Flock City Hall,Circuit Judge,"19-West, Division 3",,Jon Comstock,165,7,0,28,130,0
Benton,42 Grace Lutheran Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,144,14,0,40,89,1
Benton,43 Rogers 1st Church of the Nazarene,Circuit Judge,"19-West, Division 3",,Jon Comstock,406,8,3,115,280,0
Benton,44 Holy Trinity Lutheran Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,80,7,3,14,56,0
Benton,45 Bland Chapel (Rocky Branch),Circuit Judge,"19-West, Division 3",,Jon Comstock,159,29,3,69,58,0
Benton,46 Colonial Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,103,2,2,22,77,0
Benton,47 Charity Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,331,1,5,76,249,0
Benton,48 Bethel Heights City Hall,Circuit Judge,"19-West, Division 3",,Jon Comstock,158,1,2,24,131,0
Benton,49 Lowell First Baptist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,160,46,0,22,92,0
Benton,50 Faith Christian Fellowship Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,122,8,1,30,83,0
Benton,51 War Eagle Mill,Circuit Judge,"19-West, Division 3",,Jon Comstock,105,16,1,28,60,0
Benton,52 First United Pentecostal Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,148,21,0,32,95,0
Benton,53 Rogers 1st United Methodist Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,251,6,3,106,136,0
Benton,54 1st Christian of Rogers,Circuit Judge,"19-West, Division 3",,Jon Comstock,109,0,1,38,70,0
Benton,55 Southside Church of Christ,Circuit Judge,"19-West, Division 3",,Jon Comstock,155,8,3,42,100,2
Benton,56 Rogers Christian Church,Circuit Judge,"19-West, Division 3",,Jon Comstock,290,35,11,88,156,0
Benton,57 Hickory Creek Fire Station,Circuit Judge,"19-West, Division 3",,Jon Comstock,60,13,0,4,43,0
Benton,01 Gravette Civic Center,D C Judge 1st Dist Div 1,,,Paul Bridges,321,30,7,37,247,0
Benton,02 Sulphur Springs Community Building,D C Judge 1st Dist Div 1,,,Paul Bridges,44,10,0,4,30,0
Benton,03 Monte Ne Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,238,44,3,64,126,1
Benton,04 Decatur Municipal Building,D C Judge 1st Dist Div 1,,,Paul Bridges,97,25,0,12,60,0
Benton,05 Prairie Creek Community Center,D C Judge 1st Dist Div 1,,,Paul Bridges,406,25,4,174,203,0
Benton,06 Gentry Methodist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,128,2,0,20,106,0
Benton,07 Total Life Community Center,D C Judge 1st Dist Div 1,,,Paul Bridges,82,3,1,27,51,0
Benton,08 1st Christian - Siloam,D C Judge 1st Dist Div 1,,,Paul Bridges,142,0,1,34,107,0
Benton,09 Siloam Springs Community Building,D C Judge 1st Dist Div 1,,,Paul Bridges,250,39,1,75,135,0
Benton,10 Heritage Missionary Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,112,36,3,33,40,0
Benton,11 St. Marys Catholic Church,D C Judge 1st Dist Div 1,,,Paul Bridges,267,28,6,76,157,0
Benton,12 Avoca Town Hall,D C Judge 1st Dist Div 1,,,Paul Bridges,146,20,3,18,105,0
Benton,13 Lost Bridge Village Community Building,D C Judge 1st Dist Div 1,,,Paul Bridges,111,8,2,16,85,0
Benton,14 Garfield 1st Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,178,24,0,34,120,0
Benton,15 Springtown Church of Christ,D C Judge 1st Dist Div 1,,,Paul Bridges,47,9,1,2,35,0
Benton,16 Robinson Community Building,D C Judge 1st Dist Div 1,,,Paul Bridges,24,1,1,3,19,0
Benton,17 Logan Community Building,D C Judge 1st Dist Div 1,,,Paul Bridges,32,4,0,7,21,0
Benton,18 Cave Springs Community Building,D C Judge 1st Dist Div 1,,,Paul Bridges,308,3,4,44,256,1
Benton,19 Highfill Town Hall,D C Judge 1st Dist Div 1,,,Paul Bridges,41,2,0,4,35,0
Benton,20 Vaughn Presbyterian Church,D C Judge 1st Dist Div 1,,,Paul Bridges,124,10,0,24,90,0
Benton,21 St. Bernards Catholic Church,D C Judge 1st Dist Div 1,,,Paul Bridges,184,2,3,54,125,0
Benton,22 New Life Christian Center,D C Judge 1st Dist Div 1,,,Paul Bridges,476,4,6,105,361,0
Benton,23 Hiwasse Fire Station,D C Judge 1st Dist Div 1,,,Paul Bridges,87,2,0,15,70,0
Benton,24 Highlands Church,D C Judge 1st Dist Div 1,,,Paul Bridges,502,77,1,111,313,0
Benton,25 Presbyterian Church of Bella Vista,D C Judge 1st Dist Div 1,,,Paul Bridges,439,7,4,122,306,0
Benton,26 Bella Vista 1st United Methodist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,386,8,4,147,226,1
Benton,27 Bella Vista Christian Church,D C Judge 1st Dist Div 1,,,Paul Bridges,437,5,5,160,267,0
Benton,28 Bella Vista Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,312,30,6,95,181,0
Benton,29 St. Theodores Episcopal Church,D C Judge 1st Dist Div 1,,,Paul Bridges,351,30,0,94,227,0
Benton,30 VFW Post 9063,D C Judge 1st Dist Div 1,,,Paul Bridges,471,19,10,158,284,0
Benton,31 Bella Vista Church of Christ,D C Judge 1st Dist Div 1,,,Paul Bridges,151,7,2,40,102,0
Benton,32 Bentonville 1st Presbyterian Church,D C Judge 1st Dist Div 1,,,Paul Bridges,511,30,1,201,278,1
Benton,33 Pea Ridge Emergency Services Building,D C Judge 1st Dist Div 1,,,Paul Bridges,342,27,1,64,250,0
Benton,34 BentonvilleChurch of Christ,D C Judge 1st Dist Div 1,,,Paul Bridges,588,4,4,225,355,0
Benton,35 Cornorstone Assembly of God,D C Judge 1st Dist Div 1,,,Paul Bridges,90,5,0,22,63,0
Benton,36 1st Assembly of God Church,D C Judge 1st Dist Div 1,,,Paul Bridges,403,5,2,155,241,0
Benton,37 Bentonville First Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,237,12,3,92,130,0
Benton,38 Hope Church of Northwest Arkansas,D C Judge 1st Dist Div 1,,,Paul Bridges,254,25,5,107,117,0
Benton,39 Oakley Chapel United Methodist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,98,1,3,24,70,0
Benton,40 Central United Methodist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,255,7,1,67,180,0
Benton,41 Little Flock City Hall,D C Judge 1st Dist Div 1,,,Paul Bridges,112,8,1,15,88,0
Benton,42 Grace Lutheran Church,D C Judge 1st Dist Div 1,,,Paul Bridges,151,13,1,35,102,0
Benton,43 Rogers 1st Church of the Nazarene,D C Judge 1st Dist Div 1,,,Paul Bridges,344,2,1,84,257,0
Benton,44 Holy Trinity Lutheran Church,D C Judge 1st Dist Div 1,,,Paul Bridges,74,1,2,16,55,0
Benton,45 Bland Chapel (Rocky Branch),D C Judge 1st Dist Div 1,,,Paul Bridges,149,32,2,61,54,0
Benton,46 Colonial Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,83,1,3,17,62,0
Benton,47 Charity Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,322,0,4,66,252,0
Benton,48 Bethel Heights City Hall,D C Judge 1st Dist Div 1,,,Paul Bridges,157,2,5,15,135,0
Benton,49 Lowell First Baptist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,135,28,0,17,90,0
Benton,50 Faith Christian Fellowship Church,D C Judge 1st Dist Div 1,,,Paul Bridges,122,14,2,30,76,0
Benton,51 War Eagle Mill,D C Judge 1st Dist Div 1,,,Paul Bridges,83,16,1,14,52,0
Benton,52 First United Pentecostal Church,D C Judge 1st Dist Div 1,,,Paul Bridges,141,22,0,31,88,0
Benton,53 Rogers 1st United Methodist Church,D C Judge 1st Dist Div 1,,,Paul Bridges,207,6,5,89,107,0
Benton,54 1st Christian of Rogers,D C Judge 1st Dist Div 1,,,Paul Bridges,122,0,2,35,85,0
Benton,55 Southside Church of Christ,D C Judge 1st Dist Div 1,,,Paul Bridges,171,7,3,42,118,1
Benton,56 Rogers Christian Church,D C Judge 1st Dist Div 1,,,Paul Bridges,262,35,11,79,136,1
Benton,57 Hickory Creek Fire Station,D C Judge 1st Dist Div 1,,,Paul Bridges,43,9,1,1,32,0
Benton,01 Gravette Civic Center,D C Judge 1st Dist Div 1,,,Billy Bob Webb,257,27,3,28,199,0
Benton,02 Sulphur Springs Community Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,65,22,0,4,39,0
Benton,03 Monte Ne Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,153,28,0,44,81,0
Benton,04 Decatur Municipal Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,128,35,0,12,81,0
Benton,05 Prairie Creek Community Center,D C Judge 1st Dist Div 1,,,Billy Bob Webb,323,22,1,152,148,0
Benton,06 Gentry Methodist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,172,0,2,15,155,0
Benton,07 Total Life Community Center,D C Judge 1st Dist Div 1,,,Billy Bob Webb,67,2,0,19,46,0
Benton,08 1st Christian - Siloam,D C Judge 1st Dist Div 1,,,Billy Bob Webb,95,1,3,24,67,0
Benton,09 Siloam Springs Community Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,172,19,1,76,76,0
Benton,10 Heritage Missionary Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,87,29,1,22,35,0
Benton,11 St. Marys Catholic Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,230,28,0,82,120,0
Benton,12 Avoca Town Hall,D C Judge 1st Dist Div 1,,,Billy Bob Webb,157,14,0,36,107,0
Benton,13 Lost Bridge Village Community Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,115,8,0,15,92,0
Benton,14 Garfield 1st Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,178,17,3,17,141,0
Benton,15 Springtown Church of Christ,D C Judge 1st Dist Div 1,,,Billy Bob Webb,58,9,0,5,44,0
Benton,16 Robinson Community Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,11,0,0,2,9,0
Benton,17 Logan Community Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,21,1,0,1,19,0
Benton,18 Cave Springs Community Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,268,0,1,59,207,1
Benton,19 Highfill Town Hall,D C Judge 1st Dist Div 1,,,Billy Bob Webb,48,2,1,1,44,0
Benton,20 Vaughn Presbyterian Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,150,16,1,29,104,0
Benton,21 St. Bernards Catholic Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,106,2,3,36,65,0
Benton,22 New Life Christian Center,D C Judge 1st Dist Div 1,,,Billy Bob Webb,384,5,0,101,278,0
Benton,23 Hiwasse Fire Station,D C Judge 1st Dist Div 1,,,Billy Bob Webb,71,7,0,10,54,0
Benton,24 Highlands Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,285,40,3,69,173,0
Benton,25 Presbyterian Church of Bella Vista,D C Judge 1st Dist Div 1,,,Billy Bob Webb,230,4,8,71,147,0
Benton,26 Bella Vista 1st United Methodist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,206,8,0,88,110,0
Benton,27 Bella Vista Christian Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,217,8,2,80,127,0
Benton,28 Bella Vista Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,164,10,1,46,107,0
Benton,29 St. Theodores Episcopal Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,172,18,2,57,95,0
Benton,30 VFW Post 9063,D C Judge 1st Dist Div 1,,,Billy Bob Webb,278,14,4,101,159,0
Benton,31 Bella Vista Church of Christ,D C Judge 1st Dist Div 1,,,Billy Bob Webb,79,1,1,25,52,0
Benton,32 Bentonville 1st Presbyterian Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,381,30,2,168,180,1
Benton,33 Pea Ridge Emergency Services Building,D C Judge 1st Dist Div 1,,,Billy Bob Webb,316,38,1,58,219,0
Benton,34 BentonvilleChurch of Christ,D C Judge 1st Dist Div 1,,,Billy Bob Webb,408,1,10,198,199,0
Benton,35 Cornorstone Assembly of God,D C Judge 1st Dist Div 1,,,Billy Bob Webb,112,5,0,32,75,0
Benton,36 1st Assembly of God Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,283,3,1,115,164,0
Benton,37 Bentonville First Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,189,2,1,70,116,0
Benton,38 Hope Church of Northwest Arkansas,D C Judge 1st Dist Div 1,,,Billy Bob Webb,165,7,5,72,81,0
Benton,39 Oakley Chapel United Methodist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,89,2,1,27,59,0
Benton,40 Central United Methodist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,219,3,5,76,134,1
Benton,41 Little Flock City Hall,D C Judge 1st Dist Div 1,,,Billy Bob Webb,191,10,2,40,139,0
Benton,42 Grace Lutheran Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,132,19,0,33,79,1
Benton,43 Rogers 1st Church of the Nazarene,D C Judge 1st Dist Div 1,,,Billy Bob Webb,353,8,5,122,218,0
Benton,44 Holy Trinity Lutheran Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,66,7,1,19,39,0
Benton,45 Bland Chapel (Rocky Branch),D C Judge 1st Dist Div 1,,,Billy Bob Webb,112,22,0,47,43,0
Benton,46 Colonial Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,80,1,1,21,57,0
Benton,47 Charity Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,288,1,2,77,208,0
Benton,48 Bethel Heights City Hall,D C Judge 1st Dist Div 1,,,Billy Bob Webb,217,4,0,31,182,0
Benton,49 Lowell First Baptist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,208,61,2,30,115,0
Benton,50 Faith Christian Fellowship Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,83,9,0,19,55,0
Benton,51 War Eagle Mill,D C Judge 1st Dist Div 1,,,Billy Bob Webb,100,12,1,28,59,0
Benton,52 First United Pentecostal Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,116,18,1,31,66,0
Benton,53 Rogers 1st United Methodist Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,215,3,2,96,114,0
Benton,54 1st Christian of Rogers,D C Judge 1st Dist Div 1,,,Billy Bob Webb,88,0,0,31,57,0
Benton,55 Southside Church of Christ,D C Judge 1st Dist Div 1,,,Billy Bob Webb,126,10,5,40,70,1
Benton,56 Rogers Christian Church,D C Judge 1st Dist Div 1,,,Billy Bob Webb,227,31,3,67,126,0
Benton,57 Hickory Creek Fire Station,D C Judge 1st Dist Div 1,,,Billy Bob Webb,100,23,1,9,67,0
Benton,01 Gravette Civic Center,D C Judge 1st Dist Div 2,,,Bryan Vernetti,118,16,3,12,87,0
Benton,02 Sulphur Springs Community Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,23,5,0,3,15,0
Benton,03 Monte Ne Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,88,13,0,22,53,0
Benton,04 Decatur Municipal Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,54,15,0,7,32,0
Benton,05 Prairie Creek Community Center,D C Judge 1st Dist Div 2,,,Bryan Vernetti,146,11,1,66,68,0
Benton,06 Gentry Methodist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,53,0,0,4,49,0
Benton,07 Total Life Community Center,D C Judge 1st Dist Div 2,,,Bryan Vernetti,34,0,0,9,25,0
Benton,08 1st Christian - Siloam,D C Judge 1st Dist Div 2,,,Bryan Vernetti,50,1,0,12,37,0
Benton,09 Siloam Springs Community Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,91,15,0,34,42,0
Benton,10 Heritage Missionary Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,50,15,1,15,19,0
Benton,11 St. Marys Catholic Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,112,16,3,42,51,0
Benton,12 Avoca Town Hall,D C Judge 1st Dist Div 2,,,Bryan Vernetti,63,5,1,10,47,0
Benton,13 Lost Bridge Village Community Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,40,1,0,7,32,0
Benton,14 Garfield 1st Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,79,6,2,7,64,0
Benton,15 Springtown Church of Christ,D C Judge 1st Dist Div 2,,,Bryan Vernetti,23,2,0,0,21,0
Benton,16 Robinson Community Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,8,0,1,2,5,0
Benton,17 Logan Community Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,11,1,0,1,9,0
Benton,18 Cave Springs Community Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,147,1,1,27,118,0
Benton,19 Highfill Town Hall,D C Judge 1st Dist Div 2,,,Bryan Vernetti,28,1,0,2,25,0
Benton,20 Vaughn Presbyterian Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,77,6,0,14,57,0
Benton,21 St. Bernards Catholic Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,98,2,1,25,70,0
Benton,22 New Life Christian Center,D C Judge 1st Dist Div 2,,,Bryan Vernetti,326,2,2,85,237,0
Benton,23 Hiwasse Fire Station,D C Judge 1st Dist Div 2,,,Bryan Vernetti,49,2,0,9,38,0
Benton,24 Highlands Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,325,51,2,68,204,0
Benton,25 Presbyterian Church of Bella Vista,D C Judge 1st Dist Div 2,,,Bryan Vernetti,262,5,2,78,177,0
Benton,26 Bella Vista 1st United Methodist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,212,2,1,74,135,0
Benton,27 Bella Vista Christian Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,227,6,4,72,145,0
Benton,28 Bella Vista Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,167,15,0,59,93,0
Benton,29 St. Theodores Episcopal Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,200,20,1,59,120,0
Benton,30 VFW Post 9063,D C Judge 1st Dist Div 2,,,Bryan Vernetti,262,11,3,98,150,0
Benton,31 Bella Vista Church of Christ,D C Judge 1st Dist Div 2,,,Bryan Vernetti,106,3,0,31,72,0
Benton,32 Bentonville 1st Presbyterian Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,431,22,3,173,231,2
Benton,33 Pea Ridge Emergency Services Building,D C Judge 1st Dist Div 2,,,Bryan Vernetti,167,17,0,30,120,0
Benton,34 BentonvilleChurch of Christ,D C Judge 1st Dist Div 2,,,Bryan Vernetti,479,3,3,208,265,0
Benton,35 Cornorstone Assembly of God,D C Judge 1st Dist Div 2,,,Bryan Vernetti,33,4,0,6,23,0
Benton,36 1st Assembly of God Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,292,5,1,107,178,1
Benton,37 Bentonville First Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,149,6,0,58,85,0
Benton,38 Hope Church of Northwest Arkansas,D C Judge 1st Dist Div 2,,,Bryan Vernetti,154,13,2,61,78,0
Benton,39 Oakley Chapel United Methodist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,42,1,1,8,32,0
Benton,40 Central United Methodist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,117,3,2,36,76,0
Benton,41 Little Flock City Hall,D C Judge 1st Dist Div 2,,,Bryan Vernetti,95,5,1,19,70,0
Benton,42 Grace Lutheran Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,72,7,0,18,47,0
Benton,43 Rogers 1st Church of the Nazarene,D C Judge 1st Dist Div 2,,,Bryan Vernetti,183,3,2,50,128,0
Benton,44 Holy Trinity Lutheran Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,23,1,0,1,21,0
Benton,45 Bland Chapel (Rocky Branch),D C Judge 1st Dist Div 2,,,Bryan Vernetti,56,6,0,25,25,0
Benton,46 Colonial Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,31,1,0,5,25,0
Benton,47 Charity Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,151,0,1,30,120,0
Benton,48 Bethel Heights City Hall,D C Judge 1st Dist Div 2,,,Bryan Vernetti,113,0,1,19,93,0
Benton,49 Lowell First Baptist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,82,23,0,8,51,0
Benton,50 Faith Christian Fellowship Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,57,5,2,13,37,0
Benton,51 War Eagle Mill,D C Judge 1st Dist Div 2,,,Bryan Vernetti,44,8,2,11,23,0
Benton,52 First United Pentecostal Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,51,8,1,12,30,0
Benton,53 Rogers 1st United Methodist Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,85,2,1,35,47,0
Benton,54 1st Christian of Rogers,D C Judge 1st Dist Div 2,,,Bryan Vernetti,43,0,0,13,30,0
