county,precinct,office,district,party,candidate,votes,early_vote_south,absentee,provisional,election_day,early_vote_north
Arkansas,BREWER,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",4,1,1,0,2,0
Arkansas,GARLAND,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",13,5,0,0,3,5
Arkansas,HUMPHREY WARD 1,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",35,0,0,0,32,3
Arkansas,HUMPHREY WARD 3,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",9,0,0,0,8,1
Arkansas,DEWITT WARD 1,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",83,44,1,0,38,0
Arkansas,DEWITT WARD 2,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",71,44,2,0,22,3
Arkansas,DEWITT WARD 3,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",64,36,1,0,27,0
Arkansas,STUTTGART WARD 1,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",430,0,5,0,133,292
Arkansas,STUTTGART WARD 2,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",376,0,4,0,112,260
Arkansas,STUTTGART WARD 3,Arkansas County Sheriff/Collector,,DEM,"James ""Nolan"" Woodell, Jr.",344,0,7,0,110,227
Arkansas,MCFALL,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,25,0,0,0,7,18
Arkansas,CROCKETT,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,29,10,0,0,16,3
Arkansas,KEATON,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,131,31,2,0,44,54
Arkansas,MILL BAYOU,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,56,2,1,0,42,11
Arkansas,ALMYRA,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,68,7,0,0,57,4
Arkansas,LAGRUE,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,67,50,0,0,17,0
Arkansas,GUM POND,Justice of the Peace Dst 1 D1,,REP,Eddie Roberson,27,0,0,0,14,13
Arkansas,MCFALL,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,7,0,0,0,4,3
Arkansas,CROCKETT,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,11,6,0,0,5,0
Arkansas,KEATON,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,80,15,1,0,24,40
Arkansas,MILL BAYOU,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,24,3,0,0,15,6
Arkansas,ALMYRA,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,15,3,0,0,9,3
Arkansas,LAGRUE,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,21,14,0,0,7,0
Arkansas,GUM POND,Justice of the Peace Dst 1 D1,,DEM,Bill Paxton,10,0,1,0,2,7
Arkansas,ALMYRA,Mayor of Almyra Almyra,,IND,Mark C. Bennett,81,9,0,0,66,6
Arkansas,DEWITT WARD 1,Mayor of DeWitt DeWitt,,IND,James (Jimmy) Black,79,44,1,0,33,1
Arkansas,DEWITT WARD 2,Mayor of DeWitt DeWitt,,IND,James (Jimmy) Black,164,103,5,0,52,4
Arkansas,DEWITT WARD 3,Mayor of DeWitt DeWitt,,IND,James (Jimmy) Black,260,163,5,0,91,1
Arkansas,DEWITT WARD 1,Mayor of DeWitt DeWitt,,IND,Jerry A. Manis,72,38,0,0,34,0
Arkansas,DEWITT WARD 2,Mayor of DeWitt DeWitt,,IND,Jerry A. Manis,65,38,1,0,25,1
Arkansas,DEWITT WARD 3,Mayor of DeWitt DeWitt,,IND,Jerry A. Manis,66,41,1,0,24,0
Arkansas,DEWITT WARD 1,DeWitt Council Member W1/P1 DeWitt,,IND,Brent London,88,43,1,0,44,0
Arkansas,DEWITT WARD 2,DeWitt Council Member W1/P1 DeWitt,,IND,Brent London,130,73,2,0,52,3
Arkansas,DEWITT WARD 3,DeWitt Council Member W1/P1 DeWitt,,IND,Brent London,181,115,2,0,64,0
Arkansas,DEWITT WARD 1,DeWitt Council Member W1/P1 DeWitt,,IND,Ada Marie Clark,64,40,0,0,23,1
Arkansas,DEWITT WARD 2,DeWitt Council Member W1/P1 DeWitt,,IND,Ada Marie Clark,95,66,3,0,24,2
Arkansas,DEWITT WARD 3,DeWitt Council Member W1/P1 DeWitt,,IND,Ada Marie Clark,134,88,2,0,43,1
Arkansas,DEWITT WARD 1,DeWitt Council Member W2/P2 DeWitt,,IND,Terrye Seamon,62,28,0,0,34,0
Arkansas,DEWITT WARD 2,DeWitt Council Member W2/P2 DeWitt,,IND,Terrye Seamon,61,33,1,0,24,3
Arkansas,DEWITT WARD 3,DeWitt Council Member W2/P2 DeWitt,,IND,Terrye Seamon,81,48,3,0,30,0
Arkansas,DEWITT WARD 1,DeWitt Council Member W2/P2 DeWitt,,IND,Perry L. Simpson,87,53,0,0,33,1
Arkansas,DEWITT WARD 2,DeWitt Council Member W2/P2 DeWitt,,IND,Perry L. Simpson,171,112,5,0,52,2
Arkansas,DEWITT WARD 3,DeWitt Council Member W2/P2 DeWitt,,IND,Perry L. Simpson,241,158,3,0,79,1
Arkansas,GILLETT WARD 1,Mayor of Gillett Gillett,,IND,Jared Holzhauer,64,12,0,0,52,0
Arkansas,GILLETT WARD 2,Mayor of Gillett Gillett,,IND,Jared Holzhauer,91,27,1,0,63,0
Arkansas,GILLETT WARD 3,Mayor of Gillett Gillett,,IND,Jared Holzhauer,48,8,0,0,40,0
Arkansas,GILLETT WARD 1,Gillett Council Member W1/P1 Gillett,,IND,Shanna R. Place,39,8,0,0,31,0
Arkansas,GILLETT WARD 2,Gillett Council Member W1/P1 Gillett,,IND,Shanna R. Place,48,15,1,0,32,0
Arkansas,GILLETT WARD 3,Gillett Council Member W1/P1 Gillett,,IND,Shanna R. Place,30,9,0,0,21,0
Arkansas,GILLETT WARD 1,Gillett Council Member W1/P1 Gillett,,IND,Jerry Connelly,29,6,0,0,23,0
Arkansas,GILLETT WARD 2,Gillett Council Member W1/P1 Gillett,,IND,Jerry Connelly,43,12,0,0,31,0
Arkansas,GILLETT WARD 3,Gillett Council Member W1/P1 Gillett,,IND,Jerry Connelly,21,2,0,0,19,0
Arkansas,GILLETT WARD 1,Gillett Council Member W1/P2 Gillett,,IND,Walter Sullivan,39,7,0,0,32,0
Arkansas,GILLETT WARD 2,Gillett Council Member W1/P2 Gillett,,IND,Walter Sullivan,33,11,0,0,22,0
Arkansas,GILLETT WARD 3,Gillett Council Member W1/P2 Gillett,,IND,Walter Sullivan,34,7,0,0,27,0
Arkansas,GILLETT WARD 1,Gillett Council Member W1/P2 Gillett,,IND,Mary Ann Mattmiller,28,7,0,0,21,0
Arkansas,GILLETT WARD 2,Gillett Council Member W1/P2 Gillett,,IND,Mary Ann Mattmiller,59,16,1,0,42,0
Arkansas,GILLETT WARD 3,Gillett Council Member W1/P2 Gillett,,IND,Mary Ann Mattmiller,17,4,0,0,13,0
Arkansas,GILLETT WARD 1,Gillett Council Member W3/P1 Gillett,,IND,"Ronald W. ""Ronnie"" Smith",20,3,0,0,17,0
Arkansas,GILLETT WARD 2,Gillett Council Member W3/P1 Gillett,,IND,"Ronald W. ""Ronnie"" Smith",28,9,0,0,19,0
Arkansas,GILLETT WARD 3,Gillett Council Member W3/P1 Gillett,,IND,"Ronald W. ""Ronnie"" Smith",20,5,0,0,15,0
Arkansas,GILLETT WARD 1,Gillett Council Member W3/P1 Gillett,,IND,Charles Larry,48,11,0,0,37,0
Arkansas,GILLETT WARD 2,Gillett Council Member W3/P1 Gillett,,IND,Charles Larry,63,18,1,0,44,0
Arkansas,GILLETT WARD 3,Gillett Council Member W3/P1 Gillett,,IND,Charles Larry,32,6,0,0,26,0
Arkansas,HUMPHREY WARD 1,Mayor of Humphrey Humphrey,,IND,Cleveland Hatch,52,0,0,0,48,4
Arkansas,HUMPHREY WARD 3,Mayor of Humphrey Humphrey,,IND,Cleveland Hatch,17,0,0,0,15,2
Arkansas,ST. CHARLES,Mayor of St. Charles StCharles,,IND,Robert F. Patrick,59,19,0,0,40,0
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Wade Hobbs,213,0,4,0,63,146
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Wade Hobbs,85,0,0,0,27,58
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Wade Hobbs,52,0,0,0,14,38
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Jason McKelvey,24,0,0,0,12,12
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Jason McKelvey,30,0,0,0,14,16
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Jason McKelvey,28,0,0,0,13,15
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,David Earney,136,0,2,0,32,102
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,David Earney,420,0,5,0,101,314
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,David Earney,372,0,4,0,109,259
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,James E. Camp,8,0,0,0,1,7
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,James E. Camp,16,0,0,0,2,14
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,James E. Camp,11,0,0,0,0,11
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Mike Smith,25,0,0,0,6,19
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Mike Smith,67,0,0,0,26,41
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Mike Smith,79,0,3,0,20,56
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Inez McLemore,47,0,0,0,18,29
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Inez McLemore,14,0,0,0,5,9
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Inez McLemore,10,0,0,0,4,6
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Samantha Chin,24,0,0,0,7,17
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Samantha Chin,56,0,0,0,21,35
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Samantha Chin,123,0,1,0,44,78
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Jim Craig,65,0,1,0,20,44
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Jim Craig,132,0,5,0,34,93
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Jim Craig,167,0,2,0,40,125
Arkansas,STUTTGART WARD 1,Mayor of Stuttgart Stuttgart,,IND,Gary Norris,47,0,0,0,7,40
Arkansas,STUTTGART WARD 2,Mayor of Stuttgart Stuttgart,,IND,Gary Norris,44,0,1,0,11,32
Arkansas,STUTTGART WARD 3,Mayor of Stuttgart Stuttgart,,IND,Gary Norris,62,0,1,0,14,47
Arkansas,STUTTGART WARD 1,Stuttgart City Clerk Stuttgart,,IND,Alli Holbert,152,0,0,0,39,113
Arkansas,STUTTGART WARD 2,Stuttgart City Clerk Stuttgart,,IND,Alli Holbert,335,0,3,0,93,239
Arkansas,STUTTGART WARD 3,Stuttgart City Clerk Stuttgart,,IND,Alli Holbert,359,0,5,0,115,239
Arkansas,STUTTGART WARD 1,Stuttgart City Clerk Stuttgart,,IND,Edwalyn D. Johnson,202,0,4,0,61,137
Arkansas,STUTTGART WARD 2,Stuttgart City Clerk Stuttgart,,IND,Edwalyn D. Johnson,101,0,0,0,29,72
Arkansas,STUTTGART WARD 3,Stuttgart City Clerk Stuttgart,,IND,Edwalyn D. Johnson,77,0,1,0,19,57
Arkansas,STUTTGART WARD 1,Stuttgart City Clerk Stuttgart,,IND,Becky Burgess,199,0,3,0,54,142
Arkansas,STUTTGART WARD 2,Stuttgart City Clerk Stuttgart,,IND,Becky Burgess,396,0,7,0,107,282
Arkansas,STUTTGART WARD 3,Stuttgart City Clerk Stuttgart,,IND,Becky Burgess,437,0,5,0,116,316
Arkansas,STUTTGART WARD 1,Stuttgart Council Member W1/P1 W1,,IND,Joe Alexander Jr,421,0,6,0,123,292
Arkansas,STUTTGART WARD 1,Stuttgart Council Member W1/P1 W1,,IND,Eugene Robinson,147,0,1,0,39,107
Arkansas,STUTTGART WARD 2,Stuttgart Council Member W2/P1 W2,,IND,Joe Rhine,300,0,3,0,69,228
Arkansas,STUTTGART WARD 2,Stuttgart Council Member W2/P1 W2,,IND,Rickey Staton,539,0,6,0,159,374
Arkansas,STUTTGART WARD 3,Stuttgart Council Member W3/P1 W3,,IND,George McGonigal,312,0,3,0,90,219
Arkansas,STUTTGART WARD 3,Stuttgart Council Member W3/P1 W3,,IND,Bill Shrum,584,0,8,0,167,409
Arkansas,MCFALL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,23,0,0,0,10,13
Arkansas,CROCKETT,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,35,13,0,0,20,2
Arkansas,KEATON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,182,39,2,0,63,78
Arkansas,MILL BAYOU,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,66,4,0,0,45,17
Arkansas,ALMYRA,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,76,10,0,0,60,6
Arkansas,PRAIRIE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,125,66,1,0,58,0
Arkansas,LAGRUE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,310,226,1,0,82,1
Arkansas,ST. CHARLES,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,58,19,0,0,39,0
Arkansas,CHESTER,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,73,28,0,0,45,0
Arkansas,ARKANSAS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,27,12,1,0,14,0
Arkansas,STANLEY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,5,1,0,0,4,0
Arkansas,GILLETT WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,55,14,0,0,41,0
Arkansas,GILLETT WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,84,23,1,0,60,0
Arkansas,GILLETT WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,40,11,0,0,29,0
Arkansas,PT DELUCE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,71,48,0,0,23,0
Arkansas,BAYOU METO,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,50,34,0,0,12,4
Arkansas,MORRIS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,71,1,0,0,33,37
Arkansas,GUM POND,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,96,0,1,0,34,61
Arkansas,BARTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,45,1,0,0,21,23
Arkansas,HENTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,65,3,0,0,44,18
Arkansas,BREWER,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,8,2,1,0,3,2
Arkansas,GARLAND,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,53,16,1,0,16,20
Arkansas,HUMPHREY WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,41,0,0,0,39,2
Arkansas,HUMPHREY WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,13,0,0,0,12,1
Arkansas,DEWITT WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,116,64,1,0,50,1
Arkansas,DEWITT WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,199,123,4,0,67,5
Arkansas,DEWITT WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,286,181,6,0,98,1
Arkansas,STUTTGART WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,425,0,6,0,128,291
Arkansas,STUTTGART WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,727,0,8,0,208,511
Arkansas,STUTTGART WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,750,0,8,0,232,510
Arkansas,MCFALL,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,5,0,0,0,1,4
Arkansas,CROCKETT,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,6,4,0,0,1,1
Arkansas,KEATON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,33,8,1,0,6,18
Arkansas,MILL BAYOU,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,14,2,1,0,11,0
Arkansas,ALMYRA,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,7,0,0,0,6,1
Arkansas,PRAIRIE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,14,6,0,0,8,0
Arkansas,LAGRUE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,21,18,0,0,3,0
Arkansas,ST. CHARLES,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,3,0,0,0,3,0
Arkansas,CHESTER,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,1,1,0,0,0,0
Arkansas,ARKANSAS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,6,0,0,2,0
Arkansas,STANLEY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,2,1,0,0,1,0
Arkansas,GILLETT WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,11,0,0,0,11,0
Arkansas,GILLETT WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,4,0,0,5,0
Arkansas,GILLETT WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,0,0,0,9,0
Arkansas,PT DELUCE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,6,3,0,0,3,0
Arkansas,BAYOU METO,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,6,0,0,1,2
Arkansas,MORRIS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,5,0,0,0,0,5
Arkansas,GUM POND,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,0,0,0,1,8
Arkansas,BARTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,1,0,0,3,5
Arkansas,HENTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,0,0,0,5,4
Arkansas,BREWER,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,3,2,0,0,0,1
Arkansas,GARLAND,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,6,1,0,0,4,1
Arkansas,HUMPHREY WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,13,0,0,0,11,2
Arkansas,HUMPHREY WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,5,0,0,0,4,1
Arkansas,DEWITT WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,31,15,0,0,16,0
Arkansas,DEWITT WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,33,21,2,0,10,0
Arkansas,DEWITT WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,36,21,0,0,15,0
Arkansas,STUTTGART WARD 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,143,0,1,0,31,111
Arkansas,STUTTGART WARD 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,131,0,3,0,32,96
Arkansas,STUTTGART WARD 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,141,0,3,0,26,112
Arkansas,MCFALL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,21,0,0,0,8,13
Arkansas,CROCKETT,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,18,10,0,0,5,3
Arkansas,KEATON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,126,27,2,0,40,57
Arkansas,MILL BAYOU,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,46,6,1,0,26,13
Arkansas,ALMYRA,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,37,6,0,0,28,3
